eGasI	evarth	eEst	ePv	ePd	erho	eIi	eIh
2.35682e-06	-2.03223	4.0013e-17	2.09304e-15	0.12	2.35688e-06	0.000970071	0.000970098
2.39234e-06	-2.0521	3.65906e-17	1.80489e-15	0.12	2.39241e-06	0.000814596	0.000814619
2.40069e-06	-2.04546	3.76971e-17	1.85171e-15	0.12	2.40076e-06	0.00117698	0.00117702
2.40731e-06	-2.04546	3.76971e-17	1.83663e-15	0.12	2.40738e-06	0.00174934	0.00174939
2.4012e-06	-2.07214	3.34652e-17	1.60111e-15	0.12	2.40127e-06	0.00188573	0.00188578
2.35648e-06	-2.08559	3.15331e-17	1.5658e-15	0.12	2.35655e-06	0.00118536	0.00118539
2.35231e-06	-2.08559	3.15331e-17	1.57211e-15	0.12	2.35238e-06	0.00193953	0.00193958
2.33311e-06	-2.12641	2.63891e-17	1.29546e-15	0.12	2.33317e-06	0.000862502	0.000862526
2.33071e-06	-2.09912	2.97144e-17	1.49664e-15	0.12	2.33077e-06	0.00144144	0.00144148
2.32198e-06	-2.07885	3.24846e-17	1.68107e-15	0.12	2.32204e-06	0.00108982	0.00108985
2.32174e-06	-2.06544	3.44758e-17	1.8044e-15	0.12	2.32181e-06	0.00224009	0.00224015
2.33494e-06	-2.09235	3.06099e-17	1.54156e-15	0.12	2.33501e-06	0.00105486	0.00105489
2.38817e-06	-2.09912	2.97144e-17	1.40155e-15	0.12	2.38824e-06	0.00152851	0.00152855
2.40094e-06	-2.10591	2.88452e-17	1.33188e-15	0.12	2.401e-06	0.00136078	0.00136082
2.37658e-06	-2.06544	3.44758e-17	1.69753e-15	0.12	2.37664e-06	0.00191023	0.00191028
2.34333e-06	-2.08559	3.15331e-17	1.58157e-15	0.12	2.34339e-06	0.00185123	0.00185128
2.36387e-06	-2.07885	3.24846e-17	1.60311e-15	0.12	2.36394e-06	0.00136603	0.00136606
2.3934e-06	-1.98652	4.93166e-17	2.57276e-15	0.12	2.39347e-06	0.00214849	0.00214855
2.36043e-06	-1.99949	4.64543e-17	2.47972e-15	0.12	2.3605e-06	0.00215752	0.00215758
2.35149e-06	-1.98007	5.08144e-17	2.7878e-15	0.12	2.35156e-06	0.0026115	0.00261157
2.33478e-06	-1.96081	5.55902e-17	3.16558e-15	0.12	2.33485e-06	0.00216592	0.00216598
2.34673e-06	-1.90401	7.28361e-17	4.34046e-15	0.12	2.3468e-06	0.00310013	0.00310022
2.29572e-06	-1.8245	1.0781e-16	7.38668e-15	0.12	2.29578e-06	0.00249201	0.00249208
2.26656e-06	-1.77703	1.37387e-16	1.02174e-14	0.12	2.26662e-06	0.00232047	0.00232053
2.29231e-06	-1.74791	1.59935e-16	1.20015e-14	0.12	2.29237e-06	0.00230186	0.00230193
2.31636e-06	-1.73064	1.75231e-16	1.31112e-14	0.12	2.31643e-06	0.00228049	0.00228056
2.31024e-06	-1.70218	2.04099e-16	1.58979e-14	0.12	2.3103e-06	0.0026497	0.00264978
2.31862e-06	-1.68531	2.23691e-16	1.76436e-14	0.12	2.31869e-06	0.00250436	0.00250443
2.32171e-06	-1.66303	2.52818e-16	2.04407e-14	0.12	2.32178e-06	0.00234727	0.00234733
2.32619e-06	-1.65199	2.68798e-16	2.19446e-14	0.12	2.32626e-06	0.00235468	0.00235475
2.3015e-06	-1.64101	2.85803e-16	2.42441e-14	0.12	2.30156e-06	0.00214051	0.00214057
2.28482e-06	-1.63555	2.94708e-16	2.55872e-14	0.12	2.28488e-06	0.00189163	0.00189169
2.29544e-06	-1.64101	2.85803e-16	2.44156e-14	0.12	2.2955e-06	0.00077288	0.000772901
2.3112e-06	-1.61385	3.3325e-16	2.9059e-14	0.12	2.31126e-06	1.88921e-06	1.88926e-06
2.30485e-06	-1.6031	3.54398e-16	3.15367e-14	0.12	2.30491e-06	1.70062e-05	1.70067e-05
2.29253e-06	-1.59774	3.65479e-16	3.3142e-14	0.12	2.2926e-06	4.15356e-06	4.15367e-06
2.28497e-06	-1.58177	4.00875e-16	3.73869e-14	0.12	2.28503e-06	1.65341e-05	1.65346e-05
2.26359e-06	-1.5712	4.26389e-16	4.11258e-14	0.12	2.26365e-06	0.000552503	0.000552518
2.25006e-06	-1.55547	4.67781e-16	4.66536e-14	0.12	2.25013e-06	0.000181197	0.000181203
2.2415e-06	-1.55025	4.82468e-16	4.88392e-14	0.12	2.24156e-06	0.000384947	0.000384958
2.23505e-06	-1.54505	4.97623e-16	5.10173e-14	0.12	2.23512e-06	0.000381443	0.000381454
2.24508e-06	-1.53987	5.13261e-16	5.25149e-14	0.12	2.24514e-06	0.000358892	0.000358902
2.25473e-06	-1.5244	5.63228e-16	5.83495e-14	0.12	2.25479e-06	0.000721532	0.000721552
2.26706e-06	-1.50907	6.18144e-16	6.47077e-14	0.12	2.26712e-06	0.000483585	0.000483598
2.27279e-06	-1.49893	6.57738e-16	6.94366e-14	0.12	2.27286e-06	0.000518133	0.000518148
2.28024e-06	-1.48885	6.99914e-16	7.44408e-14	0.12	2.28031e-06	0.000521823	0.000521837
2.29371e-06	-1.47882	7.4483e-16	7.9358e-14	0.12	2.29377e-06	0.000634346	0.000634363
2.29446e-06	-1.47882	7.4483e-16	7.92835e-14	0.12	2.29452e-06	0.000920676	0.000920701
2.30691e-06	-1.45895	8.43653e-16	9.13857e-14	0.12	2.30697e-06	0.00056984	0.000569856
2.30563e-06	-1.45402	8.70366e-16	9.50575e-14	0.12	2.30569e-06	0.000603796	0.000603813
2.31421e-06	-1.4442	9.26413e-16	1.01816e-13	0.12	2.31427e-06	0.00107841	0.00107844
2.32383e-06	-1.43444	9.86126e-16	1.08959e-13	0.12	2.3239e-06	0.00103913	0.00103915
2.32893e-06	-1.42958	1.01742e-15	1.12716e-13	0.12	2.329e-06	0.000773669	0.000773691
2.336e-06	-1.4199	1.08309e-15	1.20954e-13	0.12	2.33607e-06	0.000864274	0.000864298
2.34931e-06	-1.4055	1.18975e-15	1.34152e-13	0.12	2.34937e-06	0.00111364	0.00111367
2.36409e-06	-1.39596	1.26673e-15	1.42944e-13	0.12	2.36415e-06	0.00118204	0.00118207
2.3638e-06	-1.39596	1.26673e-15	1.42944e-13	0.12	2.36387e-06	0.00158401	0.00158405
2.37149e-06	-1.39122	1.3071e-15	1.47491e-13	0.12	2.37156e-06	0.00141407	0.00141411
2.38763e-06	-1.38177	1.39177e-15	1.57029e-13	0.12	2.38769e-06	0.00143601	0.00143605
2.41123e-06	-1.3677	1.52938e-15	1.72527e-13	0.12	2.4113e-06	0.00199817	0.00199823
2.42686e-06	-1.35839	1.62869e-15	1.83711e-13	0.12	2.42692e-06	0.00202659	0.00202665
2.43491e-06	-1.35376	1.68078e-15	1.89577e-13	0.12	2.43498e-06	0.0032158	0.00321589
2.4352e-06	-1.35376	1.68078e-15	1.89577e-13	0.12	2.43527e-06	0.00162717	0.00162721
2.43577e-06	-1.35376	1.68078e-15	1.89577e-13	0.12	2.43583e-06	0.000462861	0.000462874
2.45125e-06	-1.34453	1.7901e-15	2.01886e-13	0.12	2.45132e-06	0.00101278	0.0010128
2.45153e-06	-1.34453	1.7901e-15	2.01886e-13	0.12	2.4516e-06	0.000867917	0.000867941
2.4438e-06	-1.34914	1.73457e-15	1.95634e-13	0.12	2.44387e-06	0.000535182	0.000535197
2.44409e-06	-1.34914	1.73457e-15	1.95634e-13	0.12	2.44416e-06	0.000908897	0.000908922
2.4369e-06	-1.35376	1.68078e-15	1.89577e-13	0.12	2.43697e-06	0.000399916	0.000399927
2.43719e-06	-1.35376	1.68078e-15	1.89577e-13	0.12	2.43726e-06	0.000684153	0.000684172
2.43747e-06	-1.35376	1.68078e-15	1.89577e-13	0.12	2.43754e-06	0.000684351	0.000684371
2.4297e-06	-1.35839	1.62869e-15	1.83711e-13	0.12	2.42976e-06	0.000639817	0.000639835
2.41407e-06	-1.3677	1.52938e-15	1.72527e-13	0.12	2.41414e-06	0.000838891	0.000838915
2.42104e-06	-1.36304	1.57825e-15	1.78031e-13	0.12	2.42111e-06	0.00124753	0.00124756
2.37318e-06	-1.39122	1.3071e-15	1.47491e-13	0.12	2.37325e-06	0.000895607	0.000895632
2.33254e-06	-1.41509	1.11753e-15	1.26133e-13	0.12	2.33261e-06	0.000950398	0.000950424
2.27811e-06	-1.4491	8.97946e-16	1.01117e-13	0.12	2.27817e-06	0.000731803	0.000731823
2.25256e-06	-1.47383	7.68377e-16	8.53968e-14	0.12	2.25262e-06	0.000568534	0.00056855
2.2189e-06	-1.504	6.37626e-16	6.98677e-14	0.12	2.21896e-06	0.000515847	0.000515861
2.19621e-06	-1.5347	5.29398e-16	5.67039e-14	0.12	2.19627e-06	0.000443968	0.00044398
2.12847e-06	-1.5924	3.76912e-16	3.95664e-14	0.12	2.12853e-06	0.000332945	0.000332954
2.09536e-06	-1.63555	2.94708e-16	3.00963e-14	0.12	2.09541e-06	0.000392417	0.000392428
2.08615e-06	-1.69092	2.16956e-16	2.08888e-14	0.12	2.08621e-06	0.000179857	0.000179862
2.0112e-06	-1.81253	1.14537e-16	1.02058e-14	0.12	2.01125e-06	2.06453e-05	2.06459e-05
2.00088e-06	-1.89779	7.50602e-17	6.17643e-15	0.12	2.00094e-06	3.24242e-05	3.24252e-05
1.96308e-06	-1.98652	4.93166e-17	3.83526e-15	0.12	1.96313e-06	1.49388e-05	1.49392e-05
2.05149e-06	-1.97363	5.23584e-17	3.84607e-15	0.12	2.05155e-06	8.18196e-05	8.18219e-05
2.02618e-06	-2.03223	4.0013e-17	2.84128e-15	0.12	2.02624e-06	0.000143022	0.000143026
2.04217e-06	-2.09235	3.06099e-17	2.03438e-15	0.12	2.04223e-06	4.37366e-05	4.37379e-05
2.12448e-06	-2.01253	4.376e-17	2.91405e-15	0.12	2.12454e-06	0.000437182	0.000437194
2.12582e-06	-2.02565	4.12241e-17	2.70856e-15	0.12	2.12588e-06	0.000628081	0.000628099
2.10492e-06	-2.006	4.50868e-17	3.06976e-15	0.12	2.10498e-06	0.000750429	0.00075045
2.18388e-06	-1.99949	4.64543e-17	2.9675e-15	0.12	2.18394e-06	0.00105536	0.00105539
2.2467e-06	-2.06544	3.44758e-17	1.95265e-15	0.12	2.24676e-06	0.00100027	0.0010003
2.31029e-06	-2.08559	3.15331e-17	1.64463e-15	0.12	2.31035e-06	0.00112893	0.00112896
2.33945e-06	-2.08559	3.15331e-17	1.59418e-15	0.12	2.33951e-06	0.00121936	0.00121939
2.3458e-06	-2.11956	2.71833e-17	1.32342e-15	0.12	2.34587e-06	0.000782908	0.00078293
2.33803e-06	-2.09235	3.06099e-17	1.5385e-15	0.12	2.33809e-06	0.00100758	0.00100761
2.2864e-06	-2.10591	2.88452e-17	1.51072e-15	0.12	2.28646e-06	0.00188155	0.0018816
2.29464e-06	-2.14017	2.48709e-17	1.25355e-15	0.12	2.29471e-06	0.00111726	0.00111729
2.30567e-06	-2.13328	2.56187e-17	1.28341e-15	0.12	2.30574e-06	0.00112983	0.00112986
2.27791e-06	-2.154	2.3441e-17	1.18644e-15	0.12	2.27797e-06	0.00099891	0.000998938
2.2795e-06	-2.14017	2.48709e-17	1.27096e-15	0.12	2.27957e-06	0.00125797	0.00125801
2.26863e-06	-2.16095	2.27576e-17	1.15426e-15	0.12	2.26869e-06	0.00113945	0.00113949
2.28405e-06	-2.12641	2.63891e-17	1.35616e-15	0.12	2.28411e-06	0.00137531	0.00137534
2.27982e-06	-2.154	2.3441e-17	1.18175e-15	0.12	2.27988e-06	0.000816532	0.000816555
2.28128e-06	-2.16095	2.27576e-17	1.13833e-15	0.12	2.28135e-06	0.0014354	0.00143544
2.32093e-06	-2.07214	3.34652e-17	1.73832e-15	0.12	2.32099e-06	0.00187439	0.00187444
2.33214e-06	-2.04546	3.76971e-17	1.98365e-15	0.12	2.33221e-06	0.000946768	0.000946794
2.3058e-06	-2.05876	3.55171e-17	1.89776e-15	0.12	2.30587e-06	0.000587093	0.00058711
2.29237e-06	-2.06544	3.44758e-17	1.85612e-15	0.12	2.29244e-06	0.000615809	0.000615827
2.33659e-06	-1.96081	5.55902e-17	3.15446e-15	0.12	2.33665e-06	0.00318245	0.00318254
2.34771e-06	-1.96081	5.55902e-17	3.11554e-15	0.12	2.34777e-06	0.00197267	0.00197273
2.36542e-06	-1.98007	5.08144e-17	2.74207e-15	0.12	2.36549e-06	0.00231905	0.00231911
2.37922e-06	-1.96721	5.39501e-17	2.90525e-15	0.12	2.37928e-06	0.00211354	0.0021136
2.40037e-06	-1.93538	6.26756e-17	3.40463e-15	0.12	2.40044e-06	0.0024703	0.00247037
2.43088e-06	-1.92908	6.45853e-17	3.41111e-15	0.12	2.43095e-06	0.00169563	0.00169568
2.45309e-06	-1.92278	6.65546e-17	3.44818e-15	0.12	2.45315e-06	0.00146315	0.00146319
2.43404e-06	-1.91651	6.85849e-17	3.6627e-15	0.12	2.4341e-06	0.000469456	0.00046947
2.38978e-06	-1.91651	6.85849e-17	3.85474e-15	0.12	2.38984e-06	0.000202864	0.00020287
2.32969e-06	-1.87923	8.21574e-17	5.12405e-15	0.12	2.32975e-06	0.000832446	0.000832469
2.31399e-06	-1.84259	9.84623e-17	6.49198e-15	0.12	2.31405e-06	0.00114963	0.00114966
2.26633e-06	-1.74214	1.64877e-16	1.27506e-14	0.12	2.26639e-06	0.00368462	0.00368472
2.25672e-06	-1.69654	2.10429e-16	1.73366e-14	0.12	2.25678e-06	0.00289939	0.00289947
2.26908e-06	-1.71352	1.92013e-16	1.53235e-14	0.12	2.26914e-06	0.00133228	0.00133232
2.27351e-06	-1.7537	1.55144e-16	1.1767e-14	0.12	2.27357e-06	0.000357758	0.000357768
2.27497e-06	-1.76533	1.45992e-16	1.0914e-14	0.12	2.27503e-06	0.000477678	0.000477691
2.27497e-06	-1.76533	1.45992e-16	1.0914e-14	0.12	2.27503e-06	0.000416117	0.000416129
2.27259e-06	-1.74791	1.59935e-16	1.22254e-14	0.12	2.27265e-06	0.000540772	0.000540787
2.27693e-06	-1.74214	1.64877e-16	1.26352e-14	0.12	2.27699e-06	3.00931e-05	3.00939e-05
2.28697e-06	-1.73638	1.69974e-16	1.29908e-14	0.12	2.28703e-06	1.87459e-06	1.87464e-06
2.26602e-06	-1.7537	1.55144e-16	1.18601e-14	0.12	2.26608e-06	9.2444e-05	9.24466e-05
2.22752e-06	-1.74214	1.64877e-16	1.32452e-14	0.12	2.22758e-06	0.000391273	0.000391284
2.20269e-06	-1.70218	2.04099e-16	1.75715e-14	0.12	2.20275e-06	0.000523859	0.000523873
2.20771e-06	-1.68531	2.23691e-16	1.95674e-14	0.12	2.20777e-06	0.0003259	0.000325909
2.2091e-06	-1.69092	2.16956e-16	1.88277e-14	0.12	2.20916e-06	0.000256314	0.000256321
2.21921e-06	-1.67971	2.30638e-16	2.01045e-14	0.12	2.21928e-06	0.000500889	0.000500903
2.20264e-06	-1.66303	2.52818e-16	2.28172e-14	0.12	2.2027e-06	0.000488907	0.00048892
2.16696e-06	-1.6301	3.03898e-16	2.94527e-14	0.12	2.16702e-06	0.000354232	0.000354242
2.15875e-06	-1.61925	3.23159e-16	3.19619e-14	0.12	2.15881e-06	0.000457262	0.000457275
2.15095e-06	-1.6031	3.54398e-16	3.60022e-14	0.12	2.15101e-06	0.000605672	0.000605689
2.16794e-06	-1.57648	4.13432e-16	4.28553e-14	0.12	2.168e-06	0.000880431	0.000880456
2.17483e-06	-1.5712	4.26389e-16	4.42385e-14	0.12	2.17489e-06	0.000767548	0.00076757
2.18715e-06	-1.5712	4.26389e-16	4.37695e-14	0.12	2.18721e-06	0.000902348	0.000902373
2.2015e-06	-1.5712	4.26389e-16	4.32151e-14	0.12	2.20156e-06	0.000963015	0.000963042
2.22057e-06	-1.5607	4.53552e-16	4.58268e-14	0.12	2.22064e-06	0.000854385	0.000854409
2.22407e-06	-1.55025	4.82468e-16	4.92735e-14	0.12	2.22413e-06	0.000697811	0.000697831
2.22221e-06	-1.53987	5.13261e-16	5.32334e-14	0.12	2.22228e-06	0.000694817	0.000694837
2.22897e-06	-1.5347	5.29398e-16	5.49569e-14	0.12	2.22903e-06	0.000433779	0.000433791
2.23379e-06	-1.52954	5.46045e-16	5.68456e-14	0.12	2.23386e-06	0.000327508	0.000327517
2.25803e-06	-1.51417	5.9926e-16	6.23749e-14	0.12	2.25809e-06	1.09252e-05	1.09255e-05
2.27886e-06	-1.49893	6.57738e-16	6.86473e-14	0.12	2.27893e-06	4.42831e-07	4.42844e-07
2.3192e-06	-1.46886	7.9268e-16	8.32578e-14	0.12	2.31927e-06	4.62684e-07	4.62697e-07
2.31716e-06	-1.46886	7.9268e-16	8.34164e-14	0.12	2.31722e-06	7.44027e-06	7.44048e-06
2.29747e-06	-1.47882	7.4483e-16	7.86876e-14	0.12	2.29753e-06	7.27807e-06	7.27827e-06
2.26925e-06	-1.49388	6.78493e-16	7.1963e-14	0.12	2.26932e-06	0.000147832	0.000147836
2.27181e-06	-1.48885	6.99914e-16	7.45807e-14	0.12	2.27187e-06	0.00020316	0.000203165
2.28676e-06	-1.4639	8.17764e-16	8.91587e-14	0.12	2.28683e-06	0.000345393	0.000345402
2.28651e-06	-1.4442	9.26413e-16	1.0404e-13	0.12	2.28658e-06	0.000589181	0.000589198
2.3054e-06	-1.42958	1.01742e-15	1.14853e-13	0.12	2.30547e-06	0.000879407	0.000879431
2.32193e-06	-1.4199	1.08309e-15	1.22253e-13	0.12	2.322e-06	0.000540929	0.000540944
2.32221e-06	-1.4199	1.08309e-15	1.22253e-13	0.12	2.32228e-06	0.000541104	0.000541119
2.33058e-06	-1.41509	1.11753e-15	1.26133e-13	0.12	2.33064e-06	0.000814999	0.000815022
2.34696e-06	-1.4055	1.18975e-15	1.34271e-13	0.12	2.34702e-06	0.00106061	0.00106064
2.36324e-06	-1.39596	1.26673e-15	1.42944e-13	0.12	2.36331e-06	0.000600255	0.000600272
2.34724e-06	-1.4055	1.18975e-15	1.34271e-13	0.12	2.3473e-06	0.000555215	0.00055523
2.2978e-06	-1.43444	9.86126e-16	1.11326e-13	0.12	2.29787e-06	0.000747027	0.000747048
2.28168e-06	-1.4442	9.26413e-16	1.04595e-13	0.12	2.28175e-06	0.000657754	0.000657773
2.26518e-06	-1.45402	8.70366e-16	9.82779e-14	0.12	2.26524e-06	0.000721125	0.000721145
2.19864e-06	-1.49388	6.78493e-16	7.65767e-14	0.12	2.1987e-06	0.000704384	0.000704403
2.17526e-06	-1.51417	5.9926e-16	6.70491e-14	0.12	2.17532e-06	0.000649955	0.000649973
2.139e-06	-1.55025	4.82468e-16	5.29402e-14	0.12	2.13906e-06	0.000691556	0.000691575
2.08918e-06	-1.5924	3.76912e-16	4.07348e-14	0.12	2.08924e-06	0.000682188	0.000682207
2.04805e-06	-1.6301	3.03898e-16	3.23701e-14	0.12	2.0481e-06	0.000340441	0.000340451
2.04689e-06	-1.63555	2.94708e-16	3.12162e-14	0.12	2.04695e-06	0.000521514	0.000521528
2.02949e-06	-1.64101	2.85803e-16	3.04746e-14	0.12	2.02955e-06	0.000659098	0.000659116
2.01579e-06	-1.65199	2.68798e-16	2.85839e-14	0.12	2.01584e-06	0.000645696	0.000645714
2.01497e-06	-1.6575	2.60684e-16	2.75662e-14	0.12	2.01502e-06	0.000745165	0.000745186
1.97535e-06	-1.69092	2.16956e-16	2.27112e-14	0.12	1.97541e-06	0.00076756	0.000767581
1.94874e-06	-1.73638	1.69974e-16	1.72232e-14	0.12	1.9488e-06	0.000841254	0.000841278
1.97831e-06	-1.78291	1.33281e-16	1.25517e-14	0.12	1.97836e-06	0.000684968	0.000684987
1.97595e-06	-1.83655	1.01482e-16	9.0449e-15	0.12	1.976e-06	0.0007224	0.000722421
2.00432e-06	-1.8854	7.9719e-17	6.61465e-15	0.12	2.00437e-06	0.000510444	0.000510459
2.03502e-06	-1.89779	7.50602e-17	6.00379e-15	0.12	2.03508e-06	0.000508601	0.000508615
2.05088e-06	-1.94171	6.08226e-17	4.59985e-15	0.12	2.05094e-06	0.000618997	0.000619014
2.06573e-06	-1.96081	5.55902e-17	4.07726e-15	0.12	2.06579e-06	0.000814319	0.000814342
2.10868e-06	-2.01908	4.24729e-17	2.84557e-15	0.12	2.10873e-06	0.000718544	0.000718564
2.09327e-06	-2.09235	3.06099e-17	1.94561e-15	0.12	2.09333e-06	0.000639936	0.000639954
2.13667e-06	-2.06544	3.44758e-17	2.1595e-15	0.12	2.13673e-06	0.000713835	0.000713855
2.16682e-06	-2.12641	2.63891e-17	1.52505e-15	0.12	2.16688e-06	0.000470504	0.000470517
2.13483e-06	-2.18894	2.02202e-17	1.14129e-15	0.12	2.13489e-06	0.000484884	0.000484898
2.15877e-06	-2.154	2.3441e-17	1.33178e-15	0.12	2.15883e-06	0.000908637	0.000908663
2.14384e-06	-2.18191	2.08264e-17	1.17122e-15	0.12	2.1439e-06	0.000622241	0.000622259
2.18022e-06	-2.11272	2.80017e-17	1.61511e-15	0.12	2.18028e-06	0.00191938	0.00191943
2.19657e-06	-2.03223	4.0013e-17	2.44115e-15	0.12	2.19663e-06	0.00221483	0.00221489
2.17841e-06	-2.06544	3.44758e-17	2.07331e-15	0.12	2.17847e-06	0.00159108	0.00159112
2.18279e-06	-2.08559	3.15331e-17	1.85275e-15	0.12	2.18285e-06	0.00359649	0.00359659
2.23238e-06	-1.993	4.78636e-17	2.92322e-15	0.12	2.23244e-06	0.0046009	0.00460103
2.26474e-06	-1.92908	6.45853e-17	4.06988e-15	0.12	2.26481e-06	0.00556236	0.00556251
2.25316e-06	-1.91025	7.06781e-17	4.59393e-15	0.12	2.25322e-06	0.00280604	0.00280612
2.30177e-06	-1.89779	7.50602e-17	4.71275e-15	0.12	2.30184e-06	0.00200258	0.00200264
2.26448e-06	-1.92278	6.65546e-17	4.22687e-15	0.12	2.26454e-06	0.000483088	0.000483102
2.23101e-06	-1.90401	7.28361e-17	4.87216e-15	0.12	2.23107e-06	0.000828265	0.000828288
2.23335e-06	-1.81253	1.14537e-16	8.41898e-15	0.12	2.23341e-06	0.000861771	0.000861795
2.24479e-06	-1.79471	1.25436e-16	9.29311e-15	0.12	2.24485e-06	0.00185102	0.00185107
2.21977e-06	-1.78291	1.33281e-16	1.02326e-14	0.12	2.21984e-06	0.00160796	0.001608
2.26867e-06	-1.7888	1.29298e-16	9.42334e-15	0.12	2.26873e-06	0.00129185	0.00129188
2.26553e-06	-1.77117	1.41623e-16	1.05599e-14	0.12	2.2656e-06	0.00202619	0.00202624
2.27852e-06	-1.77703	1.37387e-16	1.00525e-14	0.12	2.27858e-06	0.00165749	0.00165754
2.27327e-06	-1.78291	1.33281e-16	9.73951e-15	0.12	2.27334e-06	0.00158726	0.0015873
2.30416e-06	-1.77703	1.37387e-16	9.80522e-15	0.12	2.30422e-06	0.000528632	0.000528647
2.32076e-06	-1.79471	1.25436e-16	8.6283e-15	0.12	2.32082e-06	0.000298423	0.000298431
2.30365e-06	-1.80658	1.18058e-16	8.15764e-15	0.12	2.30371e-06	7.13103e-05	7.13123e-05
2.30898e-06	-1.78291	1.33281e-16	9.4063e-15	0.12	2.30904e-06	0.000319657	0.000319666
2.31323e-06	-1.78291	1.33281e-16	9.36632e-15	0.12	2.31329e-06	3.16332e-05	3.16341e-05
2.31105e-06	-1.7888	1.29298e-16	9.04838e-15	0.12	2.31111e-06	1.22503e-05	1.22506e-05
2.31177e-06	-1.79471	1.25436e-16	8.71611e-15	0.12	2.31183e-06	9.82525e-05	9.82553e-05
2.31659e-06	-1.79471	1.25436e-16	8.67848e-15	0.12	2.31665e-06	1.78132e-05	1.78137e-05
2.32284e-06	-1.79471	1.25436e-16	8.6283e-15	0.12	2.32291e-06	0.00120616	0.0012062
2.28738e-06	-1.72491	1.80654e-16	1.39494e-14	0.12	2.28744e-06	0.00376182	0.00376193
2.2476e-06	-1.67414	2.37804e-16	2.02759e-14	0.12	2.24767e-06	0.0048124	0.00481254
2.21754e-06	-1.64649	2.77168e-16	2.51486e-14	0.12	2.2176e-06	0.00441592	0.00441604
2.21459e-06	-1.63555	2.94708e-16	2.71787e-14	0.12	2.21465e-06	0.00249926	0.00249933
2.2265e-06	-1.64101	2.85803e-16	2.59018e-14	0.12	2.22657e-06	0.00223976	0.00223982
2.21741e-06	-1.61925	3.23159e-16	3.03461e-14	0.12	2.21747e-06	0.00235161	0.00235167
2.2389e-06	-1.62467	3.13379e-16	2.86774e-14	0.12	2.23897e-06	0.00106617	0.0010662
2.27112e-06	-1.64649	2.77168e-16	2.39567e-14	0.12	2.27119e-06	0.00116254	0.00116257
2.29615e-06	-1.66303	2.52818e-16	2.09211e-14	0.12	2.29622e-06	0.000362035	0.000362046
2.30086e-06	-1.64101	2.85803e-16	2.42155e-14	0.12	2.30092e-06	0.000482527	0.000482541
2.24207e-06	-1.5712	4.26389e-16	4.17654e-14	0.12	2.24213e-06	0.00247846	0.00247853
2.22231e-06	-1.52954	5.46045e-16	5.76101e-14	0.12	2.22237e-06	0.00191564	0.00191569
2.24199e-06	-1.51417	5.9926e-16	6.35135e-14	0.12	2.24205e-06	0.00109709	0.00109712
2.25747e-06	-1.504	6.37626e-16	6.7636e-14	0.12	2.25754e-06	0.000335796	0.000335806
2.26742e-06	-1.49893	6.57738e-16	6.96339e-14	0.12	2.26748e-06	0.000202455	0.000202461
2.29024e-06	-1.48383	7.22021e-16	7.64989e-14	0.12	2.2903e-06	6.63029e-05	6.63047e-05
2.30491e-06	-1.47383	7.68377e-16	8.14781e-14	0.12	2.30498e-06	9.21449e-05	9.21475e-05
2.30777e-06	-1.46886	7.9268e-16	8.44469e-14	0.12	2.30784e-06	4.56284e-07	4.56297e-07
2.30156e-06	-1.47383	7.68377e-16	8.17086e-14	0.12	2.30162e-06	4.53265e-07	4.53278e-07
2.30824e-06	-1.46886	7.9268e-16	8.43676e-14	0.12	2.3083e-06	4.56545e-07	4.56557e-07
2.31085e-06	-1.4639	8.17764e-16	8.74414e-14	0.12	2.31091e-06	3.78097e-05	3.78108e-05
2.32346e-06	-1.45402	8.70366e-16	9.33168e-14	0.12	2.32352e-06	4.63676e-07	4.63689e-07
2.31623e-06	-1.45895	8.43653e-16	9.03733e-14	0.12	2.3163e-06	2.9965e-05	2.99659e-05
2.3229e-06	-1.45402	8.70366e-16	9.33168e-14	0.12	2.32297e-06	0.000214588	0.000214594
2.30438e-06	-1.4639	8.17764e-16	8.78503e-14	0.12	2.30445e-06	0.000171354	0.000171359
2.29977e-06	-1.4639	8.17764e-16	8.81774e-14	0.12	2.29984e-06	0.000230138	0.000230145
2.31053e-06	-1.45895	8.43653e-16	9.07108e-14	0.12	2.3106e-06	0.000121404	0.000121408
2.29805e-06	-1.46886	7.9268e-16	8.49225e-14	0.12	2.29811e-06	0.000135605	0.000135609
2.27079e-06	-1.48383	7.22021e-16	7.7582e-14	0.12	2.27086e-06	0.000165113	0.000165117
2.2682e-06	-1.49388	6.78493e-16	7.20308e-14	0.12	2.26826e-06	0.000183176	0.000183181
2.25705e-06	-1.504	6.37626e-16	6.7381e-14	0.12	2.25711e-06	0.000241154	0.000241161
2.24642e-06	-1.504	6.37626e-16	6.80186e-14	0.12	2.24648e-06	0.000440877	0.000440889
2.26768e-06	-1.48383	7.22021e-16	7.77986e-14	0.12	2.26774e-06	0.000421266	0.000421278
2.26041e-06	-1.48383	7.22021e-16	7.8304e-14	0.12	2.26047e-06	0.000220148	0.000220154
2.25433e-06	-1.48885	6.99914e-16	7.57706e-14	0.12	2.25439e-06	0.000113937	0.00011394
2.24719e-06	-1.49388	6.78493e-16	7.33878e-14	0.12	2.24725e-06	9.90753e-05	9.90781e-05
2.23288e-06	-1.504	6.37626e-16	6.88475e-14	0.12	2.23294e-06	0.000157961	0.000157966
